ID_Source,Product_Name,Price_Raw,Supplier_Name,Date_Scraped,Calories_Raw
5714,LUCKY ME PEANUT BUTTER REFILL PACK,153.64,S&R,2023-10-03,301 cal
5715,NOVA SARDINES,16.67,Alfamart,2023-10-19,185 kcal
5716,DATU PUTI CHEESE,77.08,Robinsons Supermarket,2023-10-06,390 kcal
5717,Lucky M Biscuits,$186.33,Puregold,2023-10-06,285 kcal
5718,555 ayonnaise,66.05,Alfamart,2023-10-17,222 kcal
5719,Del Monte Cookies,$28.05,Puregold,2023-10-26,454 Kcal
5720,FITA TOMATO SAUCE BOTTLE,50.55,Landers,2023-10-05,113 Kcal
5721,Gardenia Sugar Family Size,44.91,SM Supermarket,2023-10-21,95 kcal
5722,Nescafe Condensed Milk Refill Pack,$114.04,SM Supermarket,2023-10-04,174 cal
5723,nescafe biscuits refill pack,147.40,Alfamart,2023-10-28,402 kcal
5724,Datu Puti Beef Loaf,58.62,SM Supermarket,2023-10-05,359 kcal
5725,San Miguel Slt,215.52,Alfamart,2023-10-27,536 kcal
5726,ardenia Hotdog,"226,07",7-Eleven,2023-10-12,313 kcal
5727,nova sugar refill pack,$159.54,SM Supermarket,2023-10-05,295 Kcal
5728,Nestle Condesed Milk Sachet,"150,74",Waltermart,2023-10-26,367kcal
5729,Reno Biscuts,166.72 eur,Robinsons Supermarket,2023-10-05,584kcal
5730,alaska mayonnaise pack of 3,$102.88,Landers,2023-10-12,216 cal
5731,nestle mayonnaise,82.07,Robinsons Supermarket,2023-10-25,391 kcal
5732,Oishi Instant Coffee,200.03,S&R,2023-10-08,220 kcal
5733,SkyFlakes Vienna Sausage Sachet,"73,74",7-Eleven,2023-10-19,
5734,Reno Beef Loa,149.10,SM Supermarket,2023-10-22,275 kcal
5735,MEGA RICE,133.31 eur,SM Supermarket,2023-10-12,304 kcal
5736,GARDENIA FRUIT JUICE,$93.73,S&R,2023-10-19,
5737,555 biscuits,"170,12",Landers,2023-10-19,
5738,mega tuna flakes pack of 3,57.02,Alfamart,2023-10-28,
5739,Datu  Puti  Tomato  Sauce,155.56,7-Eleven,2023-10-02,183 kcal
5740,DEL MONTE PEANUT BUTTER FAMILY SIZE,99.05,S&R,2023-10-26,524 kcal
5741,EDEN PEANUT BUTTER FAMILY SIZE,122.87,Alfamart,2023-10-21,430 kcal
5742,Argentina Shrim Crackers Bottle,$232.21,Puregold,2023-10-16,528kcal
5743,UFC SARDINES,158.44,Robinsons Supermarket,2023-10-15,483 kcal
5744,San  Miguel  Spaghetti  Sauce,"228,35",Alfamart,2023-10-26,417 kcal
5745,Nova Instant Coffee,"77,99",Puregold,2023-10-06,136 kcal
5746,Alaska  Biscuits,"120,28",S&R,2023-10-06,464 cal
5747,DATU PUTI CHOCOLATE BAR REFILL PACK,1864,SM Supermarket,2023-10-15,383 kcal
5748,Datu Puti Vienna Sausage,$65.41,Puregold,2023-10-04,254 kcal
5749,lucky me hotdog,"105,81",Landers,2023-10-22,507 Kcal
5750,Selecta Cooking Oil,74.37,Waltermart,2023-10-01,127 kcal
5751,Alaska Beef Loaf,104.98,Alfamart,2023-10-14,417 kcal
5752,monde salt,"106,01",SM Supermarket,2023-10-21,551 Kcal
5753,Del Monte Evaporated Mil,"200,12",Waltermart,2023-10-14,329kcal
5754,ARGENTINA SOY SAUCE,46.16 eur,Alfamart,2023-10-18,83kcal
5755,Piattos CrackersFamily Size,150.84,Landers,2023-10-03,443 kcal
5756,c2 instant coffee,$153.07,SM Supermarket,2023-10-04,188 kcal
5757,GARDENIA RICE,4658,7-Eleven,2023-10-25,465 kcal
5758,SkyFlakes  Oatmeal,147.19,7-Eleven,2023-10-14,283 kcal
5759,SELECTA SARDINES,,7-Eleven,2023-10-08,410 kcal
5760,magnolia rice,247.36,7-Eleven,2023-10-24,146 cal
5761,Oishi Tomato Sauce Sachet,$160.58,Landers,2023-10-17,
5762,Fita  Wafer  Sachet,175.96,SM Supermarket,2023-10-15,591 cal
5763,Magnolia Crackers Bottle,196.79,Alfamart,2023-10-28,251 Kcal
5764,Datu  Puti  Sugar  Pack  of  3,30.63,SM Supermarket,2023-10-26,189 kcal
5765,ALASKA COOKING OIL SACHET,130.68,Robinsons Supermarket,2023-10-06,257 kcal
5766,MONDE TOMATO SAUCE FAMILY SIZE,19643,Alfamart,2023-10-06,
5767,Milo Instan Coffee Sachet,176.25,Robinsons Supermarket,2023-10-07,451 cal
5768,NOVA EVAPORATED MILK,"96,35",SM Supermarket,2023-10-16,168 kcal
5769,jack 'n jill tomato sauce,,Landers,2023-10-19,274 kcal
5770,555 Mayonnaise Refill Pack,233.63 eur,Robinsons Supermarket,2023-10-23,482 kcal
5771,purefoods fruit juice sachet,"67,05",S&R,2023-10-24,234 kcal
5772,del monte vienna sausage bottle,233.82,Robinsons Supermarket,2023-10-06,356 kcal
5773,san miguel tuna flakes,205.71,Landers,2023-10-19,524 cal
5774,c2 cooking oil,118.92,Landers,2023-10-09,264 kcal
5775,jack 'n jill salt bottle,50.08,Waltermart,2023-10-24,207 kcal
5776,Jack 'n Jill Vienna Sausage,,Alfamart,2023-10-21,431 kcal
5777,NOVA VIENNA SAUSAGE REFILL PACK,184.10,S&R,2023-10-21,135kcal
5778,Nestle  Chocolate  Bar,13397,Robinsons Supermarket,2023-10-24,146 kcal
5779,C2 Corned Bef Sachet,43.66,Puregold,2023-10-16,124 kcal
5780,CHIPPY SUGAR,19.06,Puregold,2023-10-22,
5781,eden rice,184.99,SM Supermarket,2023-10-01,111 kcal
5782,NESCAFE POTATO CHIPS,208.70,Landers,2023-10-01,
5783,JACK 'N JILL SARDINES,91.67,S&R,2023-10-25,133kcal
5784,SkyFlakesPancit Canton,199.13,Waltermart,2023-10-01,258 cal
5785,Reno Cookies Bottle,36.13,SM Supermarket,2023-10-23,167 kcal
5786,Nescafe Shrimp Crackers Refill Pack,40.52 eur,Landers,2023-10-23,
5787,Datu  Puti  Cookies  Bottle,75.60,Puregold,2023-10-20,149kcal
5788,mega salt,163.12,Alfamart,2023-10-13,234 kcal
5789,Datu Pui Potato Chips Refill Pack,211.75,Landers,2023-10-03,322 kcal
5790,PIATTOS FRUIT JUICE,140.69,SM Supermarket,2023-10-09,220 Kcal
5791,Piattos TunaFlakes Sachet,143.18,Robinsons Supermarket,2023-10-18,115 kcal
5792,LUCKY ME MAYONNAISE SACHET,150.37,Landers,2023-10-06,184 kcal
5793,Jack 'n Jill Soy Sauce Refill Pack,$162.33,Puregold,2023-10-11,478 kcal
5794,monde mayonnaise,"246,56",Landers,2023-10-12,
5795,Lucky Me Instant Coffee,15959,Waltermart,2023-10-15,441 Kcal
5796,MAGNOLIA WAFER,177.29,Puregold,2023-10-02,147 kcal
5797,Nestle Salt,158.23,SM Supermarket,2023-10-23,337 cal
5798,jack 'n jill shrimp crackers pack of 3,34.39,Alfamart,2023-10-20,95 kcal
5799,magnolia condensed milk,"198,79",Robinsons Supermarket,2023-10-15,452 kcal
5800,DEL MONTE SHRIMP CRACKERS,83.81,Alfamart,2023-10-01,80kcal
5801,Reno Instant Coffee,149.91,Landers,2023-10-19,332 kcal
5802,selecta tuna flakes,0,7-Eleven,2023-10-15,370 kcal
5803,PIATTOS TUNA FLAKES,158.81,Alfamart,2023-10-15,180 kcal
5804,Jack 'n Jill Rice Bottle,0,Puregold,2023-10-08,275 kcal
5805,purefoods tomato sauce,249.73,S&R,2023-10-05,523 cal
5806,C2 BISCUITS SACHET,"60,45",SM Supermarket,2023-10-21,247 Kcal
5807,Argentina Cheese,$76.48,Landers,2023-10-17,392 kcal
5808,UFC COOKING OIL,234.02,S&R,2023-10-24,
5809,SkyFlakes Spaghetti Sauce Sachet,63.28,Alfamart,2023-10-11,
5810,Bear Brand Sardines,$141.77,S&R,2023-10-22,191 cal
5811,CDO Wafer,"86,15",Landers,2023-10-04,
5812,Garenia Rice,$235.40,7-Eleven,2023-10-08,81 cal
5813,San Miguel Mayonaise,85.16,Alfamart,2023-10-28,492 Kcal
5814,SKYFLAKES WAFER,48.64,SM Supermarket,2023-10-28,80 kcal
5815,chippy cookies,$127.75,Robinsons Supermarket,2023-10-12,377 kcal
5816,555 Instant Coffee,160.58,Landers,2023-10-07,
5817,Selecta Cookies Rfill Pack,35.05,7-Eleven,2023-10-14,304 kcal
5818,ARGENTINA SALT,53.63,Alfamart,2023-10-23,
5819,cdo beef loaf,246.42 eur,S&R,2023-10-23,419 kcal
5820,UC Mayonnaise Pack of 3,147.88,Landers,2023-10-03,557 kcal
5821,Mega  Crackers,156.63,Alfamart,2023-10-05,
5822,Fita Evaporated Milk Pack of 3,20.92,Landers,2023-10-05,287 kcal
5823,nescafe chocolate drink,"52,73",7-Eleven,2023-10-24,424 Kcal
5824,cdo tuna flakes,68.79,S&R,2023-10-12,451 kcal
5825,Del Monte Cheese Sachet,204.72,7-Eleven,2023-10-13,341 kcal
5826,Oishi Evaporated Milk,"20,40",7-Eleven,2023-10-14,477 kcal
5827,RENO TUNA FLAKES PACK OF 3,57.99,Puregold,2023-10-01,116 kcal
5828,OISHI SHRIMP CRACKERS,0,Landers,2023-10-16,92 Kcal
5829,mega shrimp crackers,17101,Waltermart,2023-10-11,526 Kcal
5830,MEGA EVAPORATED MILK,121.35,Landers,2023-10-10,432 kcal
5831,skyflakes rice,108.02,Landers,2023-10-16,188 kcal
5832,monde sugar,57.21 eur,Landers,2023-10-18,241 Kcal
5833,Magnolia Suar,166.71,Landers,2023-10-09,246kcal
5834,milo chocolate bar,22.34,Robinsons Supermarket,2023-10-04,136 kcal
5835,C2 Evaporated Milk,181.09,S&R,2023-10-04,280 kcal
5836,alaska biscuits,242.66,Robinsons Supermarket,2023-10-27,530kcal
5837,Monde Cookies,76.05,Alfamart,2023-10-24,163 kcal
5838,Argentina  Sugar,0,Landers,2023-10-07,535 kcal
5839,Century Tuna SugarBottle,171.71,Alfamart,2023-10-21,96 kcal
5840,Piattos  Potato  Chips,49.48,S&R,2023-10-17,
5841,Chippy Crackers,"165,69",Robinsons Supermarket,2023-10-04,517 kcal
5842,Selecta  Hotdog  Refill  Pack,64.43,Alfamart,2023-10-09,353 kcal
5843,San Miguel Evaporated Milk,242.03 eur,Landers,2023-10-27,324 Kcal
5844,Del  Monte  Hotdog,179.88,Alfamart,2023-10-08,404 kcal
5845,JACK 'N JILL SALT,219.46 eur,Waltermart,2023-10-13,319 kcal
5846,Bear Brand Beef Loaf Family Size,219.46,Alfamart,2023-10-28,452 kcal
5847,Del  Monte  Vienna  Sausage  Bottle,$119.71,Landers,2023-10-21,194 kcal
5848,nescafe cheese bottle,131.81,SM Supermarket,2023-10-03,
5849,cdo potato chips,$31.31,Alfamart,2023-10-15,570 kcal
5850,san miguel wafer bottle,46.34,Robinsons Supermarket,2023-10-22,259 kcal
5851,Reno Corned Beef Pack of 3,29.67,Alfamart,2023-10-06,101 Kcal
5852,nescafe mayonnaise,56.17,7-Eleven,2023-10-22,596 kcal
5853,LUCKY ME HOTDOG FAMILY SIZE,82.84,Alfamart,2023-10-07,544 cal
5854,eden biscuits sachet,103.67,Puregold,2023-10-13,519 kcal
5855,Oishi Sardine,$17.92,7-Eleven,2023-10-23,167kcal
5856,Alaska Cooking Oil Family Size,"96,35",Waltermart,2023-10-24,204kcal
5857,CENTURY TUNA CHEESE,57.37,Waltermart,2023-10-11,261 kcal
5858,Nestle Biscuits Sachet,127.88,Waltermart,2023-10-06,306 kcal
5859,San Miguel Spaghetti Sauce,52.64,Alfamart,2023-10-08,480kcal
5860,nestle soy sauce,$111.30,7-Eleven,2023-10-19,553kcal
5861,eden vienna sausage,93.93,Robinsons Supermarket,2023-10-11,562 kcal
5862,Piattos  Crackers,141.58,Alfamart,2023-10-26,129kcal
5863,Oishi Cheese,37.59,7-Eleven,2023-10-24,94 kcal
5864,den Rice Bottle,117.32,Landers,2023-10-17,169kcal
5865,NESTLE COOKING OIL REFILL PACK,5269,Robinsons Supermarket,2023-10-09,397kcal
5866,lucky me condensed milk bottle,244.24,Puregold,2023-10-07,172 kcal
5867,Del Monte Peanut Butter Bottle,235.74,S&R,2023-10-15,576 kcal
5868,skyflakes spaghetti sauce,15.33 eur,S&R,2023-10-27,102 kcal
5869,eden wafer,204.74,SM Supermarket,2023-10-27,394 kcal
5870,century tuna potato chips pack of 3,94.43,S&R,2023-10-03,
5871,reno crackers refill pack,53.72,Waltermart,2023-10-24,375 kcal
5872,Purefoods  Peanut  Butter  Pack  of  3,208.23,Puregold,2023-10-13,135 cal
5873,alaska chocolate bar,$33.97,Puregold,2023-10-18,453kcal
5874,Nescafe Vienna Sausage Family Size,24.93,Puregold,2023-10-09,239 kcal
5875,san miguel crackers,233.02,Landers,2023-10-11,390 kcal
5876,Magnolia Mayonnaise,36.26,SM Supermarket,2023-10-05,558 kcal
5877,EdenBiscuits,70.93,Alfamart,2023-10-18,372 kcal
5878,Eden Biscuits,188.42,S&R,2023-10-20,491 kcal
5879,C2 Instant Coffee,97.00 eur,S&R,2023-10-18,245 cal
5880,San Miguel Sardines,36.94,7-Eleven,2023-10-01,205kcal
5881,Nova Spaghetti Sauce Family Sze,78.22 eur,Alfamart,2023-10-27,221 kcal
5882,SELECTA CHOCOLATE BAR,,Waltermart,2023-10-11,121 kcal
5883,Piattos Vienna Sausage,"71,26",Alfamart,2023-10-24,327kcal
5884,oishi spaghetti sauce,"123,33",Alfamart,2023-10-28,216kcal
5885,piattos beef loaf,235.90,SM Supermarket,2023-10-20,318 kcal
5886,SELECTA SUGAR REFILL PACK,,Robinsons Supermarket,2023-10-15,452 kcal
5887,Eden Hotdog,146.79,Robinsons Supermarket,2023-10-18,96kcal
5888,Purefoods Shrimp Crackers Refill Pack,216.37,Landers,2023-10-10,485 cal
5889,gardenia cooking oil refill pack,,S&R,2023-10-12,176 kcal
5890,CO Chocolate Drink,128.93 eur,S&R,2023-10-28,540 kcal
5891,skyflakes hotdog pack of 3,233.40,S&R,2023-10-28,90 kcal
5892,Nescafe Oatmeal Refill Pack,89.46,Robinsons Supermarket,2023-10-25,318 kcal
5893,Alaska  Evaporated  Milk,120.99,Landers,2023-10-14,399 kcal
5894,reno cooking oil sachet,248.42,Alfamart,2023-10-12,420 kcal
5895,nescafe tuna flakes,"165,57",Puregold,2023-10-13,306 kcal
5896,San Miguel Instant Coffee Pack of 3,99.68,Robinsons Supermarket,2023-10-02,143 kcal
5897,Lucky  Me  Corned  Beef  Family  Size,0,Alfamart,2023-10-08,505 kcal
5898,CDO Biscuits,30.85,Alfamart,2023-10-13,185 kcal
5899,CDO Chocolate Drink,"184,41",S&R,2023-10-14,570 kcal
5900,CDO Wafer,0,Puregold,2023-10-10,
5901,CDO  Biscuits,42.77,SM Supermarket,2023-10-14,283 cal
5902,RENO VIENNA SAUSAGE,80.83 eur,Puregold,2023-10-23,502 cal
5903,Eden Tuna Flakes,192.56,S&R,2023-10-25,401 cal
5904,Bear Brand Evaporated Milk,134.99,Alfamart,2023-10-15,
5905,Gardenia Mayonnaise Bottle,"23,61",Landers,2023-10-13,299kcal
5906,Reno Spaghetti Sauce Pack of 3,180.40,S&R,2023-10-07,453 kcal
5907,nestle vienna sausage pack of 3,181.75,Robinsons Supermarket,2023-10-03,337 kcal
5908,monde vienna sausage,131.52 eur,Landers,2023-10-02,
5909,555 INSTANT COFFEE REFILL PACK,81.82,Puregold,2023-10-12,434 kcal
5910,UFC Potato Chips,143.89,Waltermart,2023-10-19,456 kcal
5911,RENO WAFER,$245.53,Landers,2023-10-21,292 kcal
5912,Mond Mayonnaise,,S&R,2023-10-27,391 kcal
5913,Piattos Instant Coffee Bottle,128.95 eur,Puregold,2023-10-23,
5914,fita spaghetti sauce pack of 3,35.96,Landers,2023-10-15,227 kcal
5915,c2 salt sachet,85.52 eur,Robinsons Supermarket,2023-10-09,496 kcal
5916,Jack 'n Jill Vienna Sausage Sachet,246.28,7-Eleven,2023-10-02,297 kcal
5917,GARDENIA WAFER,226.54,Landers,2023-10-20,466 Kcal
5918,alaska fruit juice pack of 3,"174,80",S&R,2023-10-22,435 kcal
5919,purefoods mayonnaise family size,$168.50,Landers,2023-10-03,233 kcal
5920,magnolia mayonnaise,166.61,7-Eleven,2023-10-01,326 kcal
5921,SkyFakes Hotdog Family Size,105.23 eur,Landers,2023-10-26,445 kcal
5922,Lucky Me Salt,0,Puregold,2023-10-18,360 Kcal
5923,DEL MONTE SARDINES,215.58,7-Eleven,2023-10-26,359kcal
5924,NESCAFE MAYONNAISE,0,Landers,2023-10-13,515 kcal
5925,ufc salt,,7-Eleven,2023-10-26,588kcal
5926,Jack 'n Jill Cookies Pack of 3,243.33,S&R,2023-10-10,479 kcal
5927,CENTURY TUNA EVAPORATED MILK REFILL PACK,228.86,Robinsons Supermarket,2023-10-19,
5928,Fita Mayonnaise,190.23,Waltermart,2023-10-12,164kcal
5929,Selecta Tuna Flakes Refill Pac,,S&R,2023-10-27,223 kcal
5930,reno condensed milk sachet,$142.51,Waltermart,2023-10-09,180 kcal
5931,Argentina  Wafer,$144.01,S&R,2023-10-21,210 kcal
5932,GARDENIA FRUIT JUICE,116.20,Waltermart,2023-10-14,127 kcal
5933,monde cooking oil,77.62,Waltermart,2023-10-22,162 kcal
5934,555 SALT,239.28,Alfamart,2023-10-18,
5935,Nestle  Tuna  Flakes,121.74,Robinsons Supermarket,2023-10-01,385 kcal
5936,Jack 'n Jill Crackers,$228.49,Landers,2023-10-09,442 kcal
5937,bear brand cooking oil bottle,158.10,Waltermart,2023-10-07,386 kcal
5938,555 CRACKERS,"20,68",Alfamart,2023-10-26,328 kcal
5939,san miguel wafer,108.50,Puregold,2023-10-20,90 Kcal
5940,PIATTOS TOMATO SAUCE,"185,08",Puregold,2023-10-13,372 kcal
5941,Eden  Sugar  Family  Size,"194,66",7-Eleven,2023-10-22,380 cal
5942,SAN MIGUEL SALT,70.46,Landers,2023-10-23,248 kcal
5943,Purefoos Condensed Milk Sachet,31.79,Robinsons Supermarket,2023-10-19,518 Kcal
5944,OISHI CHOCOLATE DRINK BOTTLE,$164.77,Waltermart,2023-10-14,84 kcal
5945,ega Rice,97.68,SM Supermarket,2023-10-28,99 cal
5946,Chippy Potato Chips Sacht,"99,31",SM Supermarket,2023-10-10,536kcal
5947,NOVA HOTDOG SACHET,169.17,SM Supermarket,2023-10-15,
5948,Jack 'n Jill Chocolate Bar,$44.04,7-Eleven,2023-10-21,377 kcal
5949,Nestle Sardines Family Size,85.69,Puregold,2023-10-03,368 kcal
5950,CDO CORNED BEEF,94.04,SM Supermarket,2023-10-09,285 kcal
5951,eden shrimp crackers bottle,67.86,Robinsons Supermarket,2023-10-10,330 kcal
5952,Jack  'n  Jill  Cheese,48.36,Landers,2023-10-26,
5953,argentina soy sauce bottle,122.61,Waltermart,2023-10-18,314kcal
5954,Mega Tuna Flakes Sachet,3524,7-Eleven,2023-10-15,119kcal
5955,Alaska Instant Coffee,30.03,Puregold,2023-10-13,
5956,magnolia beef loaf refill pack,104.88,S&R,2023-10-24,513 kcal
5957,ufc tuna flakes,22716,Robinsons Supermarket,2023-10-14,385 Kcal
5958,555 cheese,180.41,SM Supermarket,2023-10-18,220 kcal
5959,Argentina  Vienna  Sausage,55.01,Landers,2023-10-02,116 kcal
5960,Gardenia  Cooking  Oil,237.34,Alfamart,2023-10-08,115 kcal
5961,magnolia potato chips pack of 3,55.22,SM Supermarket,2023-10-15,437 cal
5962,jack 'n jill cooking oil,192.92,Waltermart,2023-10-03,81 kcal
5963,c2 potato chips,117.29 eur,Landers,2023-10-22,596 kcal
5964,NOVA HOTDOG,227.96,Waltermart,2023-10-09,
5965,C2 Tuna Flakes Bottl,18120,Waltermart,2023-10-22,148 kcal
5966,Nova  Crackers,,S&R,2023-10-25,452 kcal
5967,OISHI BISCUITS,249.44,Alfamart,2023-10-19,543 Kcal
5968,Gardenia Peanut Butter,28.75,S&R,2023-10-23,88 kcal
5969,FITA VIENNA SAUSAGE,"142,95",Landers,2023-10-25,446 kcal
5970,MONDE OATMEAL,188.77 eur,Landers,2023-10-23,176 kcal
5971,Nestle Vienna Sausage,$163.00,Landers,2023-10-24,276 kcal
5972,UFC SOY SAUCE SACHET,$158.78,Waltermart,2023-10-10,249 kcal
5973,ufc fruit juice,90.45,SM Supermarket,2023-10-04,112 kcal
5974,FITA CHOCOLATE BAR SACHET,$17.00,7-Eleven,2023-10-21,195 kcal
5975,SAN MIGUEL BEEF LOAF PACK OF 3,203.27,Landers,2023-10-13,118 kcal
5976,MAGNOLIA HOTDOG,107.34 eur,7-Eleven,2023-10-26,587 cal
5977,Oishi SpaghettiSauce Bottle,246.32,7-Eleven,2023-10-25,390 kcal
5978,Chippy Sardines,"20,15",Alfamart,2023-10-01,552 kcal
5979,reno peanut butter,15.06,Landers,2023-10-07,505 kcal
5980,fita sugar bottle,45.89,Puregold,2023-10-23,190 kcal
5981,OISHI OATMEAL,0,Puregold,2023-10-03,600kcal
5982,Bear Brand Mayonnaise,38.50,Puregold,2023-10-26,499 kcal
5983,Bear Brand Tuna lakes,84.00,Puregold,2023-10-28,444kcal
5984,piattos potato chips,"116,48",Puregold,2023-10-18,451 kcal
5985,chippy shrimp crackers family size,202.69 eur,Landers,2023-10-11,
5986,oishi beef loaf pack of 3,208.69,Puregold,2023-10-05,471 kcal
5987,Nescafe Sardines,217.51,Puregold,2023-10-08,545 kcal
5988,RENO SARDINES,134.46 eur,7-Eleven,2023-10-06,416 kcal
5989,C2 Cooking il,43.83,Waltermart,2023-10-06,228kcal
5990,PIATTOS CONDENSED MILK FAMILY SIZE,208.04,Landers,2023-10-06,585 kcal
5991,SkyFlakes Evaporated Milk,49.89 eur,Robinsons Supermarket,2023-10-20,576 kcal
5992,C2 Cooking Oil,$164.59,Robinsons Supermarket,2023-10-25,361kcal
5993,milo chocolate bar,$119.90,Puregold,2023-10-06,184 kcal
5994,San Miguel Fruit Juice Pack of 3,57.53,Puregold,2023-10-07,496 kcal
5995,OISHI PANCIT CANTON SACHET,50.71,Robinsons Supermarket,2023-10-11,226 kcal
5996,SkyFlake Tuna Flakes,188.04,Landers,2023-10-23,123 kcal
5997,Bear Brand Pancit Canton,163.38 eur,Alfamart,2023-10-12,435 kcal
5998,555 crackers,15.97,SM Supermarket,2023-10-03,
5999,mega cheese family size,56.99,SM Supermarket,2023-10-16,419 cal
6000,ARGENTINA CHOCOLATE DRINK FAMILY SIZE,125.14,Landers,2023-10-08,259kcal
6001,Purefoods Salt,92.60,Puregold,2023-10-18,579 kcal
6002,milo sugar,203.26 eur,Waltermart,2023-10-17,497 kcal
6003,Alaska Mayonnaise Pack of 3,15.68,Waltermart,2023-10-12,523 kcal
6004,mega corned beef bottle,4063,Landers,2023-10-07,572 kcal
6005,nova potato chips,221.89,Puregold,2023-10-23,
6006,Datu Puti Cookies Sachet,136.06 eur,7-Eleven,2023-10-15,528 kcal
6007,CDO Cheese,$137.58,Robinsons Supermarket,2023-10-03,455 kcal
6008,purefoods tomato sauce,$68.73,Robinsons Supermarket,2023-10-23,189 kcal
6009,gardenia chocolate drink sachet,131.69,Waltermart,2023-10-17,539 cal
6010,Argentina Corned Beef,206.63,S&R,2023-10-02,357 cal
6011,Datu Puti Chocolate Drink ottle,81.90,SM Supermarket,2023-10-12,279 kcal
6012,CDO  Tuna  Flakes,28.63 eur,Alfamart,2023-10-16,511 kcal
6013,skyflakes pancit canton,"83,71",SM Supermarket,2023-10-16,161 cal
6014,CENTURY TUNA HOTDOG,"191,43",7-Eleven,2023-10-08,251 kcal
6015,CHIPPY CONDENSED MILK BOTTLE,53.96,Landers,2023-10-23,114 kcal
6016,Chppy Potato Chips,220.54,Puregold,2023-10-17,92 cal
6017,SELECTA INSTANT COFFEE PACK OF 3,"60,09",Robinsons Supermarket,2023-10-06,426 Kcal
6018,argentina mayonnaise,159.96,Alfamart,2023-10-08,
6019,San  Miguel  Hotdog  Refill  Pack,$20.00,SM Supermarket,2023-10-23,280kcal
6020,San  Miguel  Potato  Chips,75.52,SM Supermarket,2023-10-11,395 kcal
6021,RENO MAYONNAISE,0,S&R,2023-10-20,184 kcal
6022,eden cheese,154.75 eur,SM Supermarket,2023-10-14,277 kcal
6023,milo rice,231.77,Waltermart,2023-10-10,229 cal
6024,Gardenia Soy Sauce,55.94,Robinsons Supermarket,2023-10-06,131 kcal
6025,Eden Tuna Flakes,3953,Puregold,2023-10-11,305 kcal
6026,Mega  Shrimp  Crackers,$132.67,Waltermart,2023-10-10,584 kcal
6027,555 OATMEAL,134.98 eur,SM Supermarket,2023-10-02,363 kcal
6028,ARGENTINA CRACKERS PACK OF 3,$134.73,Waltermart,2023-10-17,99 kcal
6029,CDO Rice Pack of 3,0,S&R,2023-10-04,359 kcal
6030,magnolia spaghetti sauce,234.51,Alfamart,2023-10-13,268 kcal
6031,Oishi  Fruit  Juice,204.35,Alfamart,2023-10-14,244kcal
6032,Alaska Vienna Sausage Refill Pack,156.63,Landers,2023-10-12,315 cal
6033,ALASKA EVAPORATED MILK,116.43,Alfamart,2023-10-16,129 kcal
6034,del monte salt,102.36,S&R,2023-10-22,468 kcal
6035,san miguel salt pack of 3,,7-Eleven,2023-10-08,161 kcal
6036,Lucky Me Instant Coffee Sachet,93.96,Alfamart,2023-10-11,533 Kcal
6037,CDO  Shrimp  Crackers,51.81,Robinsons Supermarket,2023-10-12,164 kcal
6038,CDO Biscuits,15.76,SM Supermarket,2023-10-14,157 kcal
6039,MONDE CHOCOLATE BAR,$244.60,Robinsons Supermarket,2023-10-10,238 cal
6040,Monde  Tomato  Sauce  Sachet,141.07,S&R,2023-10-17,210kcal
6041,chippy crackers,100.66,Landers,2023-10-08,
6042,Datu Puti Rice,16.15,S&R,2023-10-09,251kcal
6043,Datu Puti Instnt Coffee,"230,32",Alfamart,2023-10-23,
6044,Jack 'n Jill Hotdog Sachet,137.67,Landers,2023-10-20,288 kcal
6045,century tuna potato chips pack of 3,31.02,Alfamart,2023-10-11,284 kcal
6046,Monde Condensed Milk Pack of 3,43.36,Landers,2023-10-11,113kcal
6047,alaska instant coffee family size,49.34,Waltermart,2023-10-27,318 kcal
6048,lucky me soy sauce refill pack,$172.17,Waltermart,2023-10-27,531kcal
6049,Monde Pancit Canton,210.73,Alfamart,2023-10-07,82 kcal
6050,NOVA BEEF LOAF,61.36,Robinsons Supermarket,2023-10-02,354 Kcal
6051,DATU PUTI SHRIMP CRACKERS SACHET,$55.86,S&R,2023-10-28,322 kcal
6052,Centur Tuna Sardines,30.15,Landers,2023-10-09,335 kcal
6053,SkyFlakes Cooking Oil,128.61,Waltermart,2023-10-23,566 kcal
6054,Datu Puti Spaghetti Sauce,126.67,S&R,2023-10-07,245 Kcal
6055,Alaska  Cookies,187.70,7-Eleven,2023-10-11,482 Kcal
6056,nestle sardines,229.52 eur,Waltermart,2023-10-10,444 kcal
6057,ardenia Oatmeal Sachet,0,Robinsons Supermarket,2023-10-13,491 kcal
6058,selecta corned beef,209.37,7-Eleven,2023-10-09,337 kcal
6059,Monde Wafer Refill Pack,37.34,Alfamart,2023-10-26,188 cal
6060,selecta corned beef,"170,22",Waltermart,2023-10-06,515 cal
6061,SELECTA CHEESE,196.16,SM Supermarket,2023-10-10,521 kcal
6062,C2 Corned Beef Bottle,206.89,7-Eleven,2023-10-19,593kcal
6063,skyflakes biscuits,125.06,S&R,2023-10-18,538 kcal
6064,Chipy Sardines,160.29,S&R,2023-10-09,176 kcal
6065,Fita TomatoSauce,7616,Landers,2023-10-12,89 cal
6066,JACK 'N JILL HOTDOG,157.40,7-Eleven,2023-10-22,473 kcal
