display_title,avg_price,avg_calories,occurrence_count
C2 atmeal,77.42,364.0,1
Alaska rackers,131.24,459.0,1
MILO CONDENSED MILK SACHET,45.96,226.0,1
argentina peanut butter sachet,243.06,464.0,1
reno instant coffee pack of 3,27.1,376.0,1
Lucky Me Crackers Bottle,181.02,215.0,1
Nova  Hotdog  Sachet,53.63,405.0,1
datu puti salt bottle,14.93,387.0,1
UFC Cookng Oil,195.77,599.0,1
UFC CHEESE SACHET,73.13,410.0,1
Nova Wafer Pack of3,36.94,210.0,1
Milo  Pancit  Canton  Pack  of  3,187.57,433.0,1
Jack 'n Jill Fruit Juice Refill Pack,127.45,480.0,1
2 Chocolate Drink Sachet,9134.0,201.0,1
Jack 'n Jill Tomato Sauce Refill Pack,151.11,450.0,1
UC Mayonnaise,140.89,364.0,1
Chippy Bicuits Bottle,192.8,524.0,1
SkyFlakesPancit Canton,199.13,258.0,1
milo soy sauce sachet,104.99,105.0,1
Select Corned Beef,236.37,317.0,1
piattos salt bottle,226.3,541.0,1
Selecta Soy Sauce Pack of 3,21.77,419.0,1
Fita Tuna Flakes Sachet,115.36,433.0,1
Fia Sardines,167.82,362.0,1
CDO PANCIT CANTON REFILL PACK,181.76,111.0,1
Mgnolia Hotdog Sachet,55.85,373.0,1
NOVA BISCUITS FAMILY SIZE,49.89,298.0,1
Nescafe Sardines Sachet,145.67,471.0,1
eden cooking oil refill pack,122.08,502.0,1
nescafe spaghetti sauce refill pack,180.63,265.0,1
Nova Potato Chips Refill Pack,136.05,213.0,1
SkyFlakes Sardines Pack of 3,43.18,506.0,1
MEGA SUGAR SACHET,77.08,439.0,1
san miguel wafer family size,189.87,404.0,1
skyflakes crackers bottle,16.5,488.0,1
magnolia tomato sauce sachet,44.65,452.0,1
datu puti oatmeal bottle,121.2,153.0,1
Piattos Spaghetti Sauce Sachet,224.13,472.0,1
555 cheese family size,90.78,327.0,1
Oishi Mayonnaise Sachet,165.6,537.0,1
Fita Cooking Oil Family Size,171.52,379.0,1
jack 'n jill salt bottle,50.08,207.0,1
Garenia Rice,214.0,81.0,1
Bear Brand Soy auce,51.67,397.0,1
C2 Rice Refill Pack,155.75,430.0,1
ALASKA CHOCOLATE DRINK SACHET,222.48,152.0,1
Gardenia Pancit Canton Family Size,32.97,103.0,1
Gardenia Wafer Bottle,200.29,150.0,1
cdo sardines sachet,237.25,157.0,1
Gardenia Corned Beef Refill Pack,197.49,487.0,1
BEAR BRAND FRUIT JUICE SACHET,72.74,491.0,1
JACK 'N JILL TUNA FLAKES REFILL PACK,215.76,202.0,1
Piattos Vienna Sausage Bottle,55.32,384.0,1
piattos peanut butter bottle,105.25,575.0,1
Milo  Cooking  Oil  Bottle,106.69,173.0,1
GARDENIA CHOCOLATE BAR REFILL PACK,143.12,258.0,1
jack 'n jill cooking oil bottle,140.13,262.0,1
skyflakes chocolate bar family size,71.64,231.0,1
CDO Hotdog Pack of 3,84.5,259.0,1
Magnolia  Corned  Beef  Sachet,60.79,191.0,1
FITA SARDINES FAMILY SIZE,73.84,139.0,1
Piattos Chocoate Drink Family Size,123.45,115.0,1
C2 Tua Flakes Pack of 3,184.11,562.0,1
Jack  'n  Jill  Chocolate  Drink  Refill  Pack,121.23,494.0,1
an Miguel Salt,33.64,463.0,1
SAN MIGUEL COOKING OIL SACHET,38.21,501.0,1
CD Cookies,36.92,368.0,1
nescafe corned beef refill pack,90.68,311.0,1
Purfoods Spaghetti Sauce,42.57,390.0,1
Gardenia Ceese,114.3,251.0,1
San Miguel Slt,215.52,536.0,1
ARGENTINA CRACKERS PACK OF 3,122.48,99.0,1
UFC FRUIT JUICE SACHET,166.77,237.0,1
RENO MAYONNAISE BOTTLE,246.71,282.0,1
Milo Instant offee Refill Pack,81.76,210.0,1
SkyFlake Spaghetti Sauce,117.87,82.0,1
datu puti rice family size,101.57,246.0,1
555 spaghetti sauce sachet,237.83,245.0,1
C2 CONDENSED MILK PACK OF 3,75.66,595.0,1
NOVA OATMEAL FAMILY SIZE,91.82,419.0,1
CDOSoy Sauce,177.95,187.0,1
mega shrimp crackers sachet,53.88,369.0,1
Alaska Shrimp Crackers Bottle,18.81,132.0,1
Lucky Me Instant Coffee Sachet,93.96,533.0,1
Luky Me Beef Loaf,57.54,435.0,1
UFC TOMATO SAUCE BOTTLE,98.2,493.0,1
nestle soy sauce family size,64.83,389.0,1
Chippy Cooking Oil Bottle,71.62,536.0,1
Reno Peanut Btter,219.41,593.0,1
SKYFLAKES MAYONNAISE SACHET,63.52,251.0,1
SAN MIGUEL MAYONNAISE PACK OF 3,196.67,121.0,1
Fita Soy Sauc,231.25,112.0,1
SKYFLAKES SOY SAUCE FAMILY SIZE,87.15,315.0,1
Eden  Sugar  Family  Size,194.66,380.0,1
Magnola Tuna Flakes,166.53,130.0,1
Centry Tuna Soy Sauce,206.56,443.0,1
Argentina Tomto Sauce,188.69,511.0,1
UF Rice,140.52,581.0,1
Slecta Soy Sauce Bottle,59.85,435.0,1
Nestle Sal,114.68,396.0,1
chippy fruit juice pack of 3,111.37,590.0,1
cdo cheese family size,118.37,352.0,1
CDO SPAGHETTI SAUCE FAMILY SIZE,36.82,578.0,1
UFCSoy Sauce,130.39,81.0,1
chippy mayonnaise sachet,159.35,462.0,1
Alaska ardines,15.31,266.0,1
GARDENIA BISCUITS SACHET,73.75,114.0,1
NOVA PEANUT BUTTER REFILL PACK,39.78,246.0,1
SKYFLAKES SALT PACK OF 3,223.9,458.0,1
Bear Brand Salt Sachet,84.15,157.0,1
MAGNOLIA WAFER PACK OF 3,40.9,212.0,1
Oishi Tomato Sauce Bottle,137.31,285.0,1
oishi vienna sausage pack of 3,233.65,474.0,1
MAGNOLIA SHRIMP CRACKERS REFILL PACK,143.86,525.0,1
MAGNOLIA WAFER BOTTLE,104.56,555.0,1
Gardenia Spaghetti Sace,176.75,517.0,1
Jack 'n Jill Fruit uice,57.21,493.0,1
Fita  Chocolate  Bar  Family  Size,114.81,208.0,1
FITA BEEF LOAF BOTTLE,186.62,543.0,1
alaska biscuits bottle,118.82,303.0,1
datu puti sardines bottle,36.28,327.0,1
SkyFlakes Chese,217.05,463.0,1
Nova Vienna ausage,100.7,166.0,1
555  Crackers  Sachet,184.36,549.0,1
Reno Oatmeal Refill Pack,68.22,250.0,1
chippy hotdog pack of 3,219.06,582.0,1
ufc chocolate drink refill pack,116.21,137.0,1
Mega Shrimp Crackers Pack of 3,23.57,268.0,1
CD Cookies Pack of 3,183.12,259.0,1
Nescae Cheese,200.51,274.0,1
Magnolia Rice Bottle,37.88,479.0,1
Argentina SpaghettiSauce,136.2,453.0,1
bear brand peanut butter sachet,163.54,574.0,1
Lucky Me ugar Sachet,248.83,199.0,1
CHIPPY BEEF LOAF REFILL PACK,27.48,279.0,1
Datu Pti Salt Pack of 3,203.61,93.0,1
Oishi Mayonnaise Botte,40.19,151.0,1
Reno Biscuts,166.72,584.0,1
MEGA SUGAR BOTTLE,131.74,337.0,1
CDO Cookies Sachet,96.94,595.0,1
Del Monte Cheese Sachet,204.72,341.0,1
Reno Sardines Refill Pck,208.77,253.0,1
CenturyTuna Soy Sauce Family Size,154.37,261.0,1
555 SUGAR BOTTLE,119.87,172.0,1
ufc salt refill pack,142.47,453.0,1
Eden Cornd Beef,125.31,473.0,1
Chippy  Potato  Chips  Pack  of  3,249.05,104.0,1
Milo Soy auce,84.42,437.0,1
del monte chocolate drink pack of 3,198.25,171.0,1
MAGNOLIA MAYONNAISE PACK OF 3,219.29,263.0,1
Mega  Wafer  Family  Size,50.51,425.0,1
NESCAFE CORNED BEEF SACHET,15.01,98.0,1
DATU PUTI SALT FAMILY SIZE,175.28,469.0,1
ega Shrimp Crackers Refill Pack,177.14,342.0,1
oishi vienna sausage bottle,191.13,317.0,1
reno vienna sausage refill pack,130.68,275.0,1
San Miguel Mayonaise,85.16,492.0,1
Eden Evporated Milk Pack of 3,28.93,317.0,1
Magnolia Tuna Flakes Family Size,244.06,357.0,1
DATU PUTI VIENNA SAUSAGE REFILL PACK,113.54,394.0,1
Nestle Hotdog Refill Pack,202.84,147.0,1
NESTLE SPAGHETTI SAUCE,177.55,295.0,1
Mgnolia Rice,46.5,395.0,1
Purefoods Tomato Sauce Refill Pack,91.49,145.0,1
alaska cookies family size,36.6,454.0,1
FitaSpaghetti Sauce,223.94,496.0,1
NOVA BEEF LOAF REFILL PACK,5402.0,237.0,1
Lucky M Biscuits,169.39,285.0,1
San Miguel Mayonnaise,192.85,542.0,1
Century Tuna una Flakes Pack of 3,65.67,287.0,1
Fita Tomao Sauce,161.35,334.0,1
MONDE HOTDOG PACK OF 3,227.96,551.0,1
555 Potato Chis,117.16,124.0,1
BEAR BRAND POTATO CHIPS REFILL PACK,129.3,424.0,1
Nova Shrimp Crackers Refill Pack,136.2,581.0,1
UFC nstant Coffee,51.93,212.0,1
milo beef loaf bottle,74.18,559.0,1
Gardenia Soy Sauce FamilySize,57.85,423.0,1
Selecta Spaghetti Sace,146.99,308.0,1
Noa Soy Sauce,45.26,268.0,1
Nescafe Vienna Sausage Sachet,80.36,318.0,1
purefoods chocolate bar pack of 3,49.15,475.0,1
SkyFlaks Pancit Canton,61.58,514.0,1
chippy soy sauce bottle,163.41,403.0,1
purefoods cooking oil sachet,100.97,257.0,1
argentina tomato sauce refill pack,243.55,444.0,1
eden soy sauce refill pack,85.86,265.0,1
CENTURY TUNA EVAPORATED MILK BOTTLE,212.94,458.0,1
RenoChocolate Bar Sachet,222.8,252.0,1
Argentina Tuna Flakes Refill Pack,170.45,136.0,1
Chippy Sugar Sachet,43.7,512.0,1
San  Miguel  Beef  Loaf  Bottle,108.27,157.0,1
fita fruit juice pack of 3,96.14,589.0,1
Century Tuna Condensed Milk Sachet,234.79,471.0,1
DEL MONTE CRACKERS REFILL PACK,40.55,565.0,1
DATU PUTI SARDINES PACK OF 3,64.49,231.0,1
555 alt,66.6,190.0,1
Reno Potato Chips Famil Size,87.52,112.0,1
Datu Puti Biscits,20.33,144.0,1
Chippy Soy Sauce ottle,162.4,453.0,1
PIATTOS RICE BOTTLE,172.4,436.0,1
Piattos Peanut Butter Refill Pack,23.8,243.0,1
Magnolia Oatmeal Sachet,106.34,110.0,1
Jack n Jill Mayonnaise Pack of 3,184.81,438.0,1
fita biscuits pack of 3,213.87,593.0,1
jack 'n jill rice family size,162.68,344.0,1
alaska sugar sachet,214.14,88.0,1
gardenia crackers family size,161.65,341.0,1
Alaska Tuna Flakes Refill Pack,114.68,110.0,1
Oishi Beef oaf,149.5,429.0,1
eden evaporated milk refill pack,51.62,171.0,1
ufc potato chips refill pack,183.06,205.0,1
Alaska  Cooking  Oil  Refill  Pack,76.59,523.0,1
Datu Pti Spaghetti Sauce Bottle,171.84,339.0,1
Argentina Shrim Crackers Bottle,211.1,528.0,1
chippy biscuits family size,162.56,385.0,1
Century  Tuna  Beef  Loaf  Refill  Pack,225.69,93.0,1
urefoods Sugar Pack of 3,78.93,577.0,1
reno beef loaf sachet,233.37,346.0,1
purefoods rice family size,215.68,155.0,1
Purefoods Srdines Family Size,71.7,182.0,1
Reno Fruit Juice Refill ack,36.42,436.0,1
bear brand fruit juice bottle,208.0,430.0,1
Nestle Tuna Flakes Sachet,21.84,362.0,1
Milo  Cookies  Bottle,109.38,376.0,1
skyflakes beef loaf refill pack,19.49,360.0,1
Bear Brand Crackers Sachet,42.57,510.0,1
RENO SUGAR SACHET,245.4,547.0,1
PIATTOS EVAPORATED MILK PACK OF 3,209.36,223.0,1
bear brand tuna flakes pack of 3,214.16,256.0,1
Fita eef Loaf,83.43,377.0,1
argentina tomato sauce sachet,34.3,256.0,1
alaska instant coffee,66.11,177.0,1
century tuna salt family size,186.29,570.0,1
mega cooking oil family size,101.43,595.0,1
Magnolia Crckers Pack of 3,31.47,364.0,1
RENO POTATO CHIPS SACHET,245.46,368.0,1
reno beef loaf pack of 3,34.06,440.0,1
Selecta OatmealPack of 3,125.88,89.0,1
Milo Potao Chips,25.07,155.0,1
Mega Tuna Flakes Pack of 3,39.69,142.0,1
Lucky Me Fruit Juice Family Size,167.67,165.0,1
monde corned beef pack of 3,1937.0,164.0,1
Lucky Me eef Loaf,127.91,153.0,1
Eden Rice Family Size,135.76,571.0,1
Chippy Chocolate Bar Pack of 3,241.31,315.0,1
ova Cooking Oil,214.79,119.0,1
PIATTOS PANCIT CANTON REFILL PACK,151.46,502.0,1
Datu Puti Salt Sachet,219.86,230.0,1
purefoods vienna sausage sachet,136.83,291.0,1
mega potato chips refill pack,219.73,413.0,1
Milo Tomato auce,84.87,313.0,1
nescafe sugar pack of 3,18.12,325.0,1
Selecta Instant Coffee Bottle,117.97,496.0,1
NESCAFE PEANUT BUTTER REFILL PACK,146.54,453.0,1
MEGA COOKIES FAMILY SIZE,131.77,439.0,1
MAGNOLIA FRUIT JUICE REFILL PACK,177.73,165.0,1
SkyFlakes Fruit Juice Sachet,172.45,562.0,1
CDO CRACKERS FAMILY SIZE,217.65,595.0,1
Nova Vienna Sausae,85.8,366.0,1
SkyFlakes otato Chips Pack of 3,36.98,311.0,1
555 cheese bottle,172.54,408.0,1
chippy evaporated milk refill pack,188.49,516.0,1
ufc wafer refill pack,40.76,466.0,1
RENO SARDINES REFILL PACK,202.89,387.0,1
Eden  Fruit  Juice  Refill  Pack,143.11,248.0,1
UFC TOMATO SAUCE REFILL PACK,181.15,364.0,1
Chipy Biscuits,233.33,405.0,1
Gardenia  Salt  Refill  Pack,24.17,352.0,1
Selecta  Shrimp  Crackers  Bottle,232.91,586.0,1
Del  Monte  Beef  Loaf  Pack  of  3,134.15,295.0,1
Lucky Me Rice Sacht,37.49,278.0,1
NESCAFE BISCUITS PACK OF 3,143.78,295.0,1
lucky me tuna flakes sachet,146.29,101.0,1
Magnoli Salt,140.33,343.0,1
Jack 'nJill Tomato Sauce Bottle,150.81,483.0,1
reno soy sauce sachet,184.32,337.0,1
del monte sardines bottle,242.66,233.0,1
SAN MIGUEL CHEESE BOTTLE,209.95,91.0,1
C2 Sugar Refill Pack,73.02,109.0,1
Monde Rice Refill Pack,102.3,146.0,1
Reno Oameal Sachet,174.25,231.0,1
Milo Hodog,117.95,485.0,1
Oish Cheese Bottle,29.96,397.0,1
Del Monte Cocolate Bar Sachet,174.77,587.0,1
Fita Corned Beef Family Size,97.28,508.0,1
LUCKY ME SPAGHETTI SAUCE FAMILY SIZE,84.36,507.0,1
milo sardines sachet,182.29,434.0,1
555 sardines pack of 3,97.41,148.0,1
Mega CornedBeef,152.76,231.0,1
Milo  Sardines  Refill  Pack,154.66,530.0,1
nestle peanut butter family size,34.71,317.0,1
Piattos Spaghetti Sauce Pack of 3,137.23,505.0,1
bear brand mayonnaise family size,190.6,558.0,1
SkyFlakes Chocoate Drink,77.07,416.0,1
555 Rice Bottle,97.43,584.0,1
SAN MIGUEL POTATO CHIPS BOTTLE,247.32,160.0,1
Del Monte Peanut Butter Refill Pack,64.04,469.0,1
piattos evaporated milk bottle,140.52,416.0,1
chippy corned beef pack of 3,165.5,452.0,1
Nova Chocolate Bar Family Size,217.77,172.0,1
Selecta Condensed Milk Refill Pack,224.42,500.0,1
purefoods wafer sachet,58.45,443.0,1
Jack 'n Jill Wafer Refill Pack,34.46,225.0,1
nestle oatmeal refill pack,127.56,515.0,1
MONDE VIENNA SAUSAGE SACHET,29.71,187.0,1
Selecta Biscuits Pack of 3,200.65,377.0,1
Selecta Sugar Pack of 3,86.78,501.0,1
nescafe chocolate bar family size,155.48,418.0,1
oishi condensed milk bottle,161.0,301.0,1
Piattos Soy auce Family Size,218.9,223.0,1
UFC CHOCOLATE DRINK PACK OF 3,93.57,427.0,1
GARDENIA SARDINES FAMILY SIZE,134.22,422.0,1
SkyFlakes Fruit Juice achet,47.97,170.0,1
ARGENTINA RICE BOTTLE,198.55,456.0,1
JACK 'N JILL COOKIES REFILL PACK,191.43,513.0,1
Del Monte Hotdog Pack of 3,162.7,430.0,1
Reno Crackers Refill Pak,19.85,465.0,1
MILO BEEF LOAF PACK OF 3,231.83,487.0,1
nova potato chips sachet,170.87,406.0,1
magnolia sardines bottle,66.08,278.0,1
Monde Potato Chips Refill Pack,171.71,127.0,1
lucky me chocolate bar family size,25.94,274.0,1
SkyFlakes  Vienna  Sausage  Bottle,110.53,168.0,1
skyflakes tuna flakes pack of 3,210.75,210.0,1
San  Miguel  Biscuits  Family  Size,25.9,530.0,1
SkyFlakes Spaghetti auce,229.92,214.0,1
Jack ' Jill Corned Beef Refill Pack,192.83,428.0,1
Chippy Condensed Milk Sachet,107.36,435.0,1
Eden  Cheese  Family  Size,168.4,274.0,1
ufc sugar bottle,74.74,582.0,1
CDO CHEESE PACK OF 3,85.11,305.0,1
c2 oatmeal sachet,174.92,462.0,1
Bear Brand Wafer FamilySize,185.15,316.0,1
Neste Rice Pack of 3,184.7,572.0,1
SkyFlakes Chocolate Bar Bottle,43.3,352.0,1
Lucky Me Condense Milk,221.45,345.0,1
san miguel tomato sauce pack of 3,192.96,448.0,1
SELECTA VIENNA SAUSAGE,228.06,544.0,1
Mega Beef Loaf Bottle,226.28,124.0,1
Nescafe Chcolate Bar,201.21,589.0,1
555 Frut Juice Sachet,184.12,364.0,1
SELECTA COOKING OIL REFILL PACK,23.23,305.0,1
FITA POTATO CHIPS REFILL PACK,156.17,533.0,1
Lucky Me Wafer Refill Pack,214.79,280.0,1
selecta pancit canton family size,225.25,565.0,1
Century Tuna Sardies Refill Pack,207.04,126.0,1
Bear Brad Oatmeal,118.21,326.0,1
alaska evaporated milk family size,190.23,394.0,1
San Miguel Mayonnaise Bottle,123.16,105.0,1
555 EVAPORATED MILK FAMILY SIZE,103.4,336.0,1
Agentina Sugar,36.52,518.0,1
Selecta Evaporated Milk Bottle,93.68,250.0,1
Eden Spghetti Sauce Pack of 3,170.91,84.0,1
Fia Hotdog Pack of 3,144.88,151.0,1
Chippy  Tomato  Sauce  Bottle,75.43,188.0,1
nestle biscuits refill pack,60.05,320.0,1
Jck 'n Jill Instant Coffee,66.26,308.0,1
UFC Wafer Sacet,83.01,513.0,1
Monde Choclate Bar,173.76,427.0,1
Mega  Peanut  Butter  Sachet,225.53,192.0,1
Nestle Spghetti Sauce,221.28,316.0,1
Nescafe Peaut Butter Bottle,49.28,364.0,1
Gardenia Corned Beef Pack of 3,56.28,361.0,1
Nescae Rice,40.49,270.0,1
Nova Instant Coffee Refill Pac,199.85,82.0,1
mega cooking oil sachet,141.83,233.0,1
Chipy Salt,99.66,369.0,1
san miguel peanut butter sachet,164.82,552.0,1
nestle pancit canton refill pack,240.4,138.0,1
Lucky  Me  Vienna  Sausage  Family  Size,246.29,179.0,1
Gardenia Soy Sauce Pack of 3,78.27,136.0,1
ufc beef loaf sachet,5861.0,283.0,1
Argentina Soy Sauce Refill Pack,139.08,187.0,1
nescafe pancit canton pack of 3,127.57,314.0,1
century tuna shrimp crackers bottle,227.3,576.0,1
555 hotdog pack of 3,84.06,175.0,1
Gardenia Potato ChipsPack of 3,33.7,356.0,1
piattos oatmeal sachet,224.55,346.0,1
Jack 'n Jill Cheese Pack of 3,93.43,281.0,1
Lucky Me SoySauce,112.78,106.0,1
magnolia pancit canton bottle,72.41,331.0,1
Purefoods Fruit Juice Pack of 3,16.1,413.0,1
SAN MIGUEL SPAGHETTI SAUCE BOTTLE,52.26,599.0,1
Purefoods Biscuits Family Size,203.05,170.0,1
iattos Salt,240.23,184.0,1
555 Cooking Oil Refill Pack,133.04,518.0,1
nova potato chips pack of 3,65.95,573.0,1
Lucky Me Tuna Flakes Refill Pack,208.18,359.0,1
Chippy Shrimp Crackers Sacht,204.59,554.0,1
selecta condensed milk family size,110.93,558.0,1
Mega  Spaghetti  Sauce  Sachet,42.94,147.0,1
Nescafe Fruit Juice Famil Size,170.74,409.0,1
Oishi Tun Flakes,218.62,393.0,1
century tuna potato chips bottle,107.85,120.0,1
cdo chocolate drink sachet,178.26,96.0,1
Nescafe Sardines Family Size,146.16,353.0,1
Alaska Cooking Ol,88.87,422.0,1
Chippy Shrimp Crackers Family Size,197.92,340.0,1
Lucky Me Sugar Bottle,208.6,118.0,1
Datu Puti Salt Pack of 3,75.17,176.0,1
Mga Crackers Family Size,178.8,483.0,1
Chippy CornedBeef,112.83,353.0,1
chippy spaghetti sauce pack of 3,125.76,281.0,1
alaska wafer sachet,25.47,313.0,1
Alaska Biscuits Pack of 3,168.86,481.0,1
ALASKA COOKIES SACHET,227.15,81.0,1
MONDE MAYONNAISE BOTTLE,146.37,476.0,1
Alaska Cooking Oil Family Size,96.35,204.0,1
C2 TUNA FLAKES PACK OF 3,3723.0,276.0,1
C2 BEEF LOAF BOTTLE,141.14,177.0,1
chippy tuna flakes pack of 3,107.98,435.0,1
555 Soy Sauce Refill Pack,161.97,459.0,1
bear brand rice refill pack,25.02,258.0,1
Purefoods Chocolate Drin,165.16,369.0,1
DEL MONTE PANCIT CANTON PACK OF 3,135.46,334.0,1
Jack 'n Jill Oatmal,163.0,239.0,1
Milo Hotdog ack of 3,61.05,477.0,1
Alaska  Wafer  Family  Size,186.82,443.0,1
Datu Puti Cookies Refll Pack,159.38,273.0,1
Monde Chese,144.22,143.0,1
Nestle Beef Loaf Refill Pck,235.24,250.0,1
nestle chocolate bar pack of 3,50.45,323.0,1
San  Miguel  Pancit  Canton  Bottle,186.31,220.0,1
fita condensed milk refill pack,93.0,105.0,1
Bear Brand Pancit Canton amily Size,171.37,406.0,1
RenoCooking Oil,137.7,592.0,1
Bear Brand Potato ChipsFamily Size,225.79,576.0,1
century tuna hotdog family size,158.09,195.0,1
C2 Pacit Canton Pack of 3,22.79,225.0,1
selecta mayonnaise family size,197.78,508.0,1
Piattos  Tuna  Flakes  Pack  of  3,114.04,181.0,1
UFC Tomato Sauce Botle,6871.0,585.0,1
FITA COOKING OIL PACK OF 3,108.28,104.0,1
Milo Crackers Sachet,109.4,340.0,1
mega corned beef bottle,4063.0,572.0,1
555 sardines refill pack,172.86,203.0,1
cdo shrimp crackers bottle,5491.0,376.0,1
Mga Salt Family Size,67.01,93.0,1
Datu Puti Cooking Oil Refill Pack,145.42,95.0,1
Chippy ancit Canton,106.44,190.0,1
555 Otmeal Refill Pack,88.73,94.0,1
gardenia salt family size,88.7,371.0,1
argentina instant coffee pack of 3,246.16,255.0,1
Bear Brand Tomato Suce,45.78,406.0,1
Cntury Tuna Potato Chips,41.65,390.0,1
Alaska Salt Pack of3,232.68,324.0,1
ishi Vienna Sausage,163.9,471.0,1
lucky me peanut butter family size,87.51,438.0,1
Purefoods Beef Loaf Family Size,187.1,210.0,1
nescafe sardines refill pack,249.75,284.0,1
Chippy Beef Loaf Family Size,128.79,189.0,1
Magnolia Chocolate Drink efill Pack,176.01,150.0,1
Piattos Hotdog Bottle,130.34,522.0,1
Cippy Wafer Bottle,187.13,385.0,1
lucky me vienna sausage pack of 3,57.96,243.0,1
Nescafe Wafer Refil Pack,167.26,236.0,1
SELECTA SALT FAMILY SIZE,67.26,189.0,1
Century Tuna Rice Family Sze,238.18,396.0,1
Mega Evaporated Milk Family Size,203.1,221.0,1
CDO Corned Beef Pack of 3,161.03,136.0,1
Mega Tomato Sauce Pck of 3,56.84,291.0,1
mega condensed milk pack of 3,187.44,525.0,1
nestle oatmeal pack of 3,162.6,516.0,1
ufc spaghetti sauce family size,167.04,592.0,1
DelMonte Tuna Flakes,29.6,346.0,1
Bear Brand Toato Sauce Sachet,47.7,447.0,1
2 Sugar,126.27,255.0,1
cdo wafer pack of 3,215.98,181.0,1
Jack 'n Jill Peanut Butter Pack o 3,173.26,178.0,1
Chippy Bef Loaf,131.87,464.0,1
Selecta Sugar Pack of ,52.36,418.0,1
Alaka Hotdog Pack of 3,109.86,276.0,1
Eden Cookies Refll Pack,178.33,87.0,1
Reno Corned Beef Pack of 3,29.67,101.0,1
Mega Chees,45.52,401.0,1
Netle Fruit Juice Sachet,49.05,423.0,1
Centur Tuna Wafer,232.37,267.0,1
San iguel Rice,80.46,482.0,1
Alaska Choolate Bar,32.43,337.0,1
Reno  Fruit  Juice  Pack  of  3,103.46,161.0,1
ufc sugar family size,112.94,312.0,1
san miguel chocolate bar refill pack,98.92,391.0,1
Del  Monte  Vienna  Sausage  Sachet,220.94,309.0,1
oishi potato chips,125.37,89.0,1
Piattos  Cheese  Bottle,111.63,429.0,1
Century Tuna Chese,73.92,311.0,1
magnolia beef loaf family size,185.0,164.0,1
Oishi Insant Coffee Bottle,184.99,241.0,1
Milo Spagheti Sauce,229.89,186.0,1
Del Monte Potato Cips,223.77,496.0,1
Manolia Crackers,147.3,385.0,1
C2 Potato hips Bottle,232.01,383.0,1
Oishi Saghetti Sauce,197.16,183.0,1
SkyFlakes Sugar Bottle,29.23,372.0,1
Datu Puti Cooking Ol,133.88,331.0,1
UFC Pancit Canton Refill Pack,157.11,456.0,1
Oshi Evaporated Milk Refill Pack,95.83,399.0,1
Nova iscuits,148.52,322.0,1
UFC  Spaghetti  Sauce  Sachet,123.09,577.0,1
Gardenia Instant offee Bottle,193.55,497.0,1
SkyFlakesBeef Loaf,78.89,423.0,1
Nestle Instant Coffee Family Size,128.09,372.0,1
reno rice family size,137.14,539.0,1
selecta hotdog bottle,54.67,80.0,1
Cntury Tuna Beef Loaf,158.06,87.0,1
Nestle  Condensed  Milk  Pack  of  3,167.64,425.0,1
Argentina Tomato Sauce Pack of 3,248.86,440.0,1
Selecta Chocolate Drink Pack of 3,111.98,569.0,1
Gardenia Mayonnaise Bottle,23.61,299.0,1
Nestle Condensed Mil Family Size,143.72,470.0,1
Piatos Evaporated Milk Pack of 3,31.3,485.0,1
Chippy Tomato Sauce Pack of 3,47.55,88.0,1
DO Wafer,88.98,107.0,1
Bear Brand Pancit Canton Sachet,127.88,159.0,1
Gardenia Frit Juice,202.59,198.0,1
Milo  Potato  Chips  Pack  of  3,25.51,414.0,1
Purefoods Tuna Flakes Family Size,211.03,216.0,1
Selecta Mayonnaise Bottle,25.01,362.0,1
Eden Pancit Canton,196.26,598.0,1
c2 chocolate bar sachet,139.03,196.0,1
c2 peanut butter pack of 3,143.19,555.0,1
Bear Brand Instant Coffee Family Size,190.98,385.0,1
lucky me sardines sachet,237.48,286.0,1
LUCKY ME SOY SAUCE FAMILY SIZE,181.01,497.0,1
C2 Cheese Sachet,90.28,316.0,1
CDO Mayonnase,69.02,253.0,1
Chipy Soy Sauce,212.83,332.0,1
ufc cookies pack of 3,93.5,550.0,1
Fita  Hotdog  Bottle,190.06,228.0,1
Chippy Potato Cips,246.83,594.0,1
Datu Pti Chocolate Drink,109.88,499.0,1
Piattos Chocolate Bar Family Size,153.83,331.0,1
del monte sugar bottle,50.53,494.0,1
Bear  Brand  Oatmeal  Family  Size,121.67,309.0,1
555 Condensed Milk Sachet,72.48,161.0,1
nescafe spaghetti sauce bottle,192.6,326.0,1
Reno Evaporated Milk Family Size,72.04,150.0,1
Del Mnte Chocolate Drink,66.56,597.0,1
MEGA RICE PACK OF 3,75.49,516.0,1
reno chocolate bar sachet,184.1,475.0,1
RENO PANCIT CANTON REFILL PACK,204.7,222.0,1
Fita otato Chips,198.17,374.0,1
555 Htdog,21.09,504.0,1
LUCKY ME CHEESE REFILL PACK,19.09,336.0,1
MAGNOLIA SUGAR FAMILY SIZE,6749.0,470.0,1
Jack 'n Jill Potto Chips Pack of 3,57.71,202.0,1
ARGENTINA CHOCOLATE DRINK FAMILY SIZE,125.14,259.0,1
nescafe crackers,29.91,316.0,1
Datu  Puti  Beef  Loaf  Sachet,77.27,450.0,1
oishi cooking oil pack of 3,81.09,517.0,1
Gardenia Beef Loaf Family Size,213.78,158.0,1
oishi rice sachet,167.53,470.0,1
milo spaghetti sauce sachet,18.55,402.0,1
