display_title,avg_price,avg_mileage,occurrence_count
KiaFortuner GXL Nego,1590675.05,138433.0,1
Geely Wgo XLE RUSH,323720.12,198313.0,1
GeelyRanger MT,718475.36,136518.0,1
Nissan CX-5 URGNT,182989.31,195276.0,1
Mtsubishi EcoSport Sport,943104.91,92395.0,1
Suzuki Civi MT,1344586.49,137485.0,1
Nissa Navara LE,1778154.92,68351.0,1
SuzukiCR-V GL,1419998.89,95179.0,1
uzuki Accent XLE,1175851.58,81726.0,1
Chevrolt Ertiga XLE,1223097.89,233036.0,1
Isuzu Amera AT NEGO,1920462.14,148533.0,1
Mitsubishi Montero Spor LE,1893864.75,168683.0,1
Hyundai CR-V URGNT,1802800.96,205986.0,1
Isuzu Civic GXL ertified,1083521.09,93671.0,1
Mitsubishi Xpander ertified,1629799.89,98944.0,1
Maza D-Max GXL Preowned,1060216.07,152260.0,1
Suzki BR-V GLX,1057549.67,178385.0,1
Ford irage GLX,1024374.27,90715.0,1
Honda Ertiga Spot,1981152.69,158915.0,1
Foton ortuner GXL,1129138.7,45506.0,1
Mitsubisi City GXL,428543.89,69107.0,1
Mzda City AT,1454192.9,159890.0,1
Hyundai Sportag Sport Preowned,251192.65,128862.0,1
Kia Nvara MT,939706.42,155005.0,1
G Ertiga Sport,1095338.45,110152.0,1
Geely Almer,340798.43,7756.0,1
Foton Mrage Sport Preowned,455758.86,60651.0,1
Nissan ViosNEGO,1504352.38,168268.0,1
MG Alera GL,1884597.67,131038.0,1
Suzuki Alera GL,1255483.66,24923.0,1
Mitsubishi ity GLX,383078.23,64349.0,1
Geely Montro Sport LE,1244449.0,190041.0,1
Gely Wigo GL,1553520.22,62772.0,1
Isuzu Mirage Negotiabl,720793.61,219706.0,1
suzu Almera XLE,1998151.05,80146.0,1
Isuzu Range VGT,1551731.5,136979.0,1
Geely Navara Certifie,298477.8,211848.0,1
Hyundai Ertiga Certfied,623442.25,140025.0,1
Mazda Etiga Sport RUSH,1004008.79,240798.0,1
Kia ErtigaSport Nego,801573.89,140128.0,1
Suzuki Accnt XLE RUSH,1755922.95,87595.0,1
FotonAlmera GLX,387483.59,15001.0,1
Mada EcoSport GL,585767.45,13503.0,1
Kia CX-5 Sort,1308815.03,53672.0,1
Toota Accent AT,761304.58,210791.0,1
Chevrolet Navara Sport Neo,1045375.05,59839.0,1
Honda Xpander LX,538834.55,93655.0,1
Geely D-Max GL Negtiable,1918783.99,178071.0,1
Honda ViosNegotiable,825426.96,137527.0,1
Hyudai Navara GL,1000477.77,155723.0,1
Toyota irage GLX,1710938.27,239965.0,1
Geely CX5 XLE Certified,1077268.86,95952.0,1
Nisan City XLE,1218885.23,92435.0,1
Toyota Pcanto GXL,1207376.2,227000.0,1
Mitsubishi Innova URGET,1994973.26,2806.0,1
Suzuki ErtigaNego,844021.79,145019.0,1
Geely Inova GLX,801040.41,133990.0,1
Mazda Fotuner XLE,964907.35,80202.0,1
Hyundai Picanto Certifid,658967.06,115823.0,1
Nissan irage MT,226348.68,95647.0,1
Nissan Wigo VGT USH,1206702.16,238644.0,1
Hyndai City LE,343058.79,230698.0,1
Geely Almera LX,228167.47,70197.0,1
MG M-X VGT,1871338.18,206679.0,1
Foton Cit XLE,1554550.35,170907.0,1
Isuzu Naara VGT,724019.85,122772.0,1
Hond Accent GLX,582195.01,169305.0,1
Mitsubishi Sportage MT URGEN,1074672.92,154689.0,1
Isuu Accent AT URGENT,780597.84,107444.0,1
GeelyWigo LE,880937.57,216623.0,1
Hyundai Acent XLE,616994.35,201238.0,1
Toota Xpander Sport,537699.23,82527.0,1
Foton C-5 GLX,1919700.53,214415.0,1
Chevrolet Xpande GL,1074161.85,66203.0,1
Isuzu City XL,447419.73,183492.0,1
Mazda Montero Sport URGNT,1978032.51,71459.0,1
MG MirageGXL NEGO,1204374.8,155984.0,1
Isuzu Xpander Negtiable,959267.49,52492.0,1
Suzuki Amera LE,295449.1,31100.0,1
Chevolet MU-X LE,864255.47,231310.0,1
Honda Accent port,1623432.81,235714.0,1
Hyundai Sportage Certiied,1471615.24,148549.0,1
Foton Navra GLX,1573243.44,242462.0,1
Ford Tucso LE,726047.89,75300.0,1
Fod BR-V LE,1569204.65,86473.0,1
Gely Mirage AT,767720.97,74659.0,1
MG Xpande VGT,1216558.71,73579.0,1
Mazda Ranger MT RGENT,212584.31,10024.0,1
Hyundai RangerAT,151524.02,31599.0,1
Geely ViosGLX,1340186.29,69356.0,1
Ford Frtuner LE,1484547.08,99122.0,1
Nisan Sportage GLX Nego,1917308.37,75170.0,1
MG FortunerGL,1122159.34,44740.0,1
Hyundai ErtigaRUSH,869128.04,231357.0,1
Honda M-X AT Certified,1351950.26,120815.0,1
Mazda D-Ma VGT,1154575.07,238247.0,1
Nissa Ranger GXL,1614338.78,220082.0,1
Isuzu Miage MT,1701427.43,133609.0,1
Nssan Fortuner Sport,1610428.51,243299.0,1
Isuzu Wio GXL URGENT,1237297.76,236647.0,1
Nssan Civic GXL,936389.39,92677.0,1
Mazda Ranger Preowne,975702.12,246701.0,1
Mitsubishi ucson XLE,536199.96,90091.0,1
Chevrolet FortunerPreowned,1930393.98,106684.0,1
Ford Mirage MT NGO,274310.9,245995.0,1
MG Vios URGEN,1787041.89,222409.0,1
Nissan Innova NGO,1623484.48,130329.0,1
Ford EcoSort GL NEGO,1653402.08,90446.0,1
Suzuki C-V Sport,1879763.32,50754.0,1
onda BR-V GL,1955219.77,72442.0,1
Geely Innoa AT URGENT,1238981.14,4833.0,1
Chevolet Tucson VGT,1249224.93,125675.0,1
ia City AT,209422.98,128853.0,1
itsubishi Almera GLX,1287642.71,220223.0,1
Hona Xpander MT NEGO,1149031.37,173856.0,1
Kia Mirge GLX,1328635.89,203846.0,1
Toyota EcoSport XLE egotiable,831129.98,148931.0,1
MG Etiga MT Preowned,1207024.92,85953.0,1
Foton City M RUSH,1014520.79,60587.0,1
Geely Almea GLX,1406926.61,114448.0,1
Nissan City Cetified,1124316.12,182958.0,1
Geely Ertiga XE NEGO,1562994.47,193740.0,1
Toyota CX- AT URGENT,719496.68,141646.0,1
Mazda Accent port,1653438.02,1758.0,1
Szuki Sportage MT,1987380.03,38048.0,1
Isuzu Vios AT RUS,1715280.52,248007.0,1
Mitsubishi Navara Spor,1611906.57,64895.0,1
Isuzu EoSport XLE URGENT,305416.3,99440.0,1
MG M-X AT,1701981.54,163053.0,1
Gely Almera GLX,334830.17,244136.0,1
Toyota Innov GXL,1838119.57,165123.0,1
G CX-5 LE,809274.04,18621.0,1
Suzuki Fortuner LX,1684760.53,185095.0,1
Isuzu Mirage RUS,1593072.13,69063.0,1
Kia Acent MT,161998.19,191369.0,1
Mitsbishi Xpander,1167597.66,102579.0,1
Mitsubishi ViosURGENT,848633.08,28742.0,1
Isuzu irage VGT,1993881.28,181996.0,1
Chevrolet pander GLX,165564.35,154798.0,1
MG CR- AT,528893.93,61638.0,1
Kia HR-V VGT URGNT,1839374.24,51446.0,1
eely Xpander LE,1539712.08,10135.0,1
Geely EcoSpor GLX,988684.04,219888.0,1
Isuzu Mrage GLX,1437376.15,184179.0,1
Honda rtiga GL,1393796.03,9209.0,1
Mazda EcoSprt Sport,705508.11,78538.0,1
Isuzu Ertiga Sprt,873949.17,154961.0,1
MG D-Max LE ego,1927898.34,220631.0,1
Nissan SportageXLE,1471622.29,147580.0,1
Foton U-X GLX,233768.49,137328.0,1
oyota EcoSport GL,1725050.95,235732.0,1
MG Wigo NEO,234543.28,169933.0,1
Kia Ranger Sprt,1933898.49,91341.0,1
Nssan Vios MT,1315585.62,43309.0,1
Suzui BR-V MT Preowned,1113241.63,157549.0,1
Ford WigoXLE,1382358.88,165651.0,1
Suuki CX-5 GL,769560.57,43758.0,1
G Civic XLE,150515.38,119791.0,1
Geely CityLE,529370.42,234353.0,1
Suzuki C-V MT,509042.22,194243.0,1
Chevrolet Picnto VGT,1465422.22,27324.0,1
Kia Innova RSH,1963173.2,94414.0,1
Mitubishi City MT,1006618.2,125827.0,1
Nissn EcoSport MT,1188074.49,9382.0,1
Suzki Mirage XLE,1074286.09,1728.0,1
ord CR-V GL,947151.65,60690.0,1
Kia Xpander VGT Neg,348733.9,56055.0,1
G BR-V GL,1597225.43,57615.0,1
Mitsubisi Tucson VGT,1434610.07,187890.0,1
Hyundi Vios XLE,369358.82,230325.0,1
FordMontero Sport AT,273684.91,33226.0,1
MG Navara XE,1036261.29,67681.0,1
Hyundai CX-5 NGO,402233.56,113737.0,1
Hyundai CR-V Cetified,1228115.6,160771.0,1
Kia Almera Preoned,258916.94,37854.0,1
Cevrolet Navara MT,765867.64,172998.0,1
Mazda BR-V VG,1373095.01,127791.0,1
Suzui Mirage GL Nego,1989843.26,110409.0,1
Nissan CX-5GLX,462228.72,34956.0,1
Chevrolet XpanderXLE,533018.27,100695.0,1
Honda M-X GL,1542142.08,57695.0,1
Szuki Accent XLE,1258921.07,145510.0,1
Mazd City GL,1640227.26,210399.0,1
Nissan Sportage ATURGENT,993308.85,45602.0,1
Geely Ertiga ego,576457.08,101900.0,1
Mitsubishi Vios A URGENT,1987610.93,55566.0,1
Kia nnova MT,1139862.69,138725.0,1
Honda CR-V GX,296830.55,42522.0,1
Mitubishi Mirage LE,155445.14,133595.0,1
Foton City URENT,1846925.62,151907.0,1
M Accent XLE,1799422.79,76457.0,1
Hyundai CX- MT,1663777.75,134429.0,1
Hundai Sportage AT,807980.8,205917.0,1
Chevrolet igo VGT,1390158.93,172382.0,1
Mitsubihi Innova GLX,470084.46,2474.0,1
Kia CR- Sport,276838.82,21897.0,1
Honda D-Ma Sport,371890.54,32378.0,1
Isuzu SportageAT,920710.71,52960.0,1
Chevrolet EcSport VGT URGENT,1844224.46,92516.0,1
Toyota ViosSport,1874348.43,109432.0,1
Chevrolet Picano MT,1494350.71,161546.0,1
Mitsubisi Picanto XLE,336240.49,47167.0,1
Kia Fortner GLX Certified,1806644.16,41516.0,1
Honda CR-V Spor,687558.52,46008.0,1
MG Ertig XLE,1588334.01,75359.0,1
Suzuki Almera Spot RUSH,1169261.67,111867.0,1
MGCivic LE,1210697.52,247552.0,1
Toyota ortuner AT,1008644.56,164945.0,1
Isuzu Vios Peowned,709178.55,228709.0,1
Foton Fortuner ego,1511043.53,35517.0,1
Mtsubishi Navara GL,817119.83,65413.0,1
Kia Cvic LE,196652.6,65695.0,1
Toyota Civic GX,1160800.75,113339.0,1
Geely Ertiga VT,1294609.76,193876.0,1
Kia Almra MT Preowned,869461.32,176040.0,1
Geely Navara GL Ngo,366796.18,130959.0,1
Suzuki D-Max Sport Negotiabl,750675.63,151007.0,1
Chevolet Innova GL,727215.91,227708.0,1
Chevrolet City A,1972831.56,186693.0,1
Nissan Tucson GXL Certfied,1169719.51,182922.0,1
MGCX-5 MT,829485.54,208050.0,1
Mazd Accent LE,1831870.33,199302.0,1
Cevrolet Sportage,761918.49,121733.0,1
Hyundai Ranger XL,724934.68,24310.0,1
Hond Ertiga GXL,506197.98,202176.0,1
Foton CR-V MT Negotiale,947648.34,194786.0,1
Geely anger GL,306683.33,77869.0,1
Isuzu HR- Sport,341978.19,30390.0,1
Hyndai D-Max LE,1071899.49,235381.0,1
Ford CR-V GL URGET,757431.72,81325.0,1
Mazda Picato GXL Nego,1844889.34,208955.0,1
Foton Cit GL,614250.45,175745.0,1
Foton ivic VGT Negotiable,1942394.39,17101.0,1
Hyunda Ranger LE Negotiable,839781.33,188241.0,1
Mitubishi Civic GLX,416334.6,186561.0,1
Kia Accet GLX Nego,1029092.85,88899.0,1
Hundai Ertiga GL,986580.65,163995.0,1
Geely Sprtage AT,858372.33,180847.0,1
Nissan D-Ma GXL,367179.99,241581.0,1
Kia ontero Sport GL,1595351.46,20102.0,1
G Fortuner GL,360691.37,112862.0,1
MG Vios NEG,1147811.73,100211.0,1
Hyunai Ertiga XLE,1361571.22,179146.0,1
eely Xpander GL,1327439.83,153659.0,1
Isuzu Sportage RUH,708391.61,175898.0,1
Chevrolet BR-V ertified,1006652.58,186169.0,1
Cherolet Picanto GL,1304992.33,190849.0,1
Foton Tcson GXL,1499652.96,15896.0,1
Ford Vos MT,1482136.28,35043.0,1
Toyota Ranger ego,560596.87,162318.0,1
Ford Picano GXL NEGO,908549.36,174793.0,1
Honda Sportag LE,1704560.77,164592.0,1
For Sportage GLX,1958176.58,111316.0,1
ChevroletTucson GL,998630.35,207189.0,1
Mazda Civc MT,1930147.95,156014.0,1
Hyundai Frtuner MT,437276.69,86714.0,1
MG Wig Sport,1447656.89,173095.0,1
Hyundai Wigo GX Preowned,166874.68,81985.0,1
Ford EcSport XLE,374121.21,119600.0,1
Suzuki Picanto Neotiable,1927752.44,204642.0,1
MG Accent port,538801.08,3548.0,1
Mitubishi CX-5 GXL,1936996.14,238685.0,1
Isuzu Civic GX,916564.71,41765.0,1
Honda Miage GLX,567590.76,205644.0,1
Isuzu Inova XLE,664884.62,177323.0,1
Suzuki Fortuner GXL RUS,1473823.22,77359.0,1
Toyota D-Max Cetified,1847385.04,148682.0,1
FordInnova LE,266254.36,135942.0,1
Chevrole BR-V Sport RUSH,150029.9,153481.0,1
Mazda Fortuner ATNegotiable,715235.77,90320.0,1
Hyndai Civic,1769252.03,23909.0,1
Nissan EcoSport Negotable,966528.14,20865.0,1
Hyundai RangerMT URGENT,1803212.16,149051.0,1
Kia Fortuner GLURGENT,327679.32,150906.0,1
Nisan Ertiga GL,348395.27,24753.0,1
Hona HR-V GL RUSH,1130099.75,146491.0,1
yundai Sportage MT,1703754.93,26130.0,1
Ford Navara AT RUH,584272.83,188648.0,1
Geely Amera VGT,813692.29,232974.0,1
Hyundai D-Max VT,1097562.17,236579.0,1
Geely Naara Sport,557581.01,248999.0,1
Toyota Accet Preowned,517141.64,215422.0,1
Maza Wigo MT,1632446.7,157431.0,1
Hyundai BR-V GL NEG,562365.8,134738.0,1
Suzuki U-X VGT,613550.85,198972.0,1
itsubishi Mirage MT,1557586.04,108934.0,1
Geely EcSport LE,391204.66,216557.0,1
Ford Amera GXL,157845.08,199309.0,1
Nissan Innova Neg,1772904.99,202399.0,1
Foton Mirage Sport URGET,482221.2,136250.0,1
Suzuki Xpander XL,1193618.78,174563.0,1
Kia Inova Sport,258674.18,207343.0,1
MG Accet LE Nego,1161436.27,154806.0,1
Geey Montero Sport VGT,1903884.67,225619.0,1
Isuzu Picano Sport Preowned,831364.92,16805.0,1
Honda CR-V LE egotiable,247631.12,208052.0,1
Foton EcoSport UGENT,1986189.53,167703.0,1
Geely Civic LX,825114.88,208241.0,1
Mitsubishi Civic Ngo,649505.01,63018.0,1
Hyundai H-V Sport,384621.05,21362.0,1
Honda Civic NEO,248603.06,6055.0,1
Kia Picnto MT NEGO,1672614.66,187371.0,1
Toyota Navara G,1191850.7,56955.0,1
MG Xpandr MT,1102105.71,44293.0,1
Chevrolet CX-5 LX,1020838.03,171480.0,1
Geely ccent VGT Negotiable,1123036.65,247820.0,1
Toyota Picant AT,755190.4,123070.0,1
Nissan Wigo Sort NEGO,1068074.6,94733.0,1
Chevrolet CX5 GLX Nego,1654149.42,28380.0,1
Hundai Wigo GL Certified,1414105.05,95886.0,1
Nissan AlmeraGLX Preowned,1790193.69,166205.0,1
IsuzuMontero Sport AT,1580038.38,69842.0,1
Nissan Monter Sport VGT,1673863.83,54118.0,1
Kia EcoSport VGT RGENT,170867.91,38960.0,1
Toyota Picano VGT,987384.88,100373.0,1
Suzuki Montero Sprt MT,1565038.97,161684.0,1
NissanBR-V GXL,445999.99,32108.0,1
Kia Montero Spor LE,1902313.44,174715.0,1
Toyota CX-5 URGNT,1908440.26,220905.0,1
Honda Sportage GX Negotiable,726352.82,73298.0,1
Hona Picanto VGT,737690.08,40613.0,1
Kia Sportage VGTNego,1653952.82,12647.0,1
Mazda Wig LE,1014510.26,81992.0,1
SuzukiBR-V GXL,444343.46,23109.0,1
Maza City GXL,1964479.77,92764.0,1
Ka Fortuner VGT,817971.78,45726.0,1
oyota MU-X GXL URGENT,1997415.77,79027.0,1
Mada Picanto GLX NEGO,1088936.93,54850.0,1
Mazda Montero Sport Sprt,1222583.76,73064.0,1
Hyundai CX-5GL NEGO,1522359.41,198411.0,1
Mada City VGT,1899489.85,162927.0,1
Foton EoSport VGT,1967781.38,151350.0,1
Geely Sportage GLX Certifed,440866.99,85046.0,1
Suzuki Sportage Neo,666585.83,182756.0,1
Isuzu AlmeraNego,194295.38,68897.0,1
Chevrolet Civic Certifid,1053590.64,127034.0,1
Geely Innova XL NEGO,1382529.49,91767.0,1
Kia CityGL,1222914.42,70926.0,1
Nisan Navara LE Nego,1267740.66,143511.0,1
Ford CR-V Sport reowned,1916513.23,51833.0,1
KiaAccent LE URGENT,679697.13,187207.0,1
Hyundai ccent XLE,1722258.68,66437.0,1
Toyota MU-X RUS,1932817.97,90089.0,1
Kia CX-5 VGT Preoned,878773.2,200274.0,1
Mazda CR-V Sort,1048018.78,63979.0,1
Toyta Almera MT,1643716.6,9054.0,1
Kia InnovaXLE RUSH,1584633.37,157192.0,1
Fton Almera VGT,1509898.83,198853.0,1
MG EcoSport GX Certified,1007897.33,219938.0,1
Geely Innova Negotable,1208776.95,205749.0,1
Honda U-X AT,1171249.69,169802.0,1
Suzuki Accen GL,1755774.87,121232.0,1
MG Wio VGT,829423.06,215310.0,1
Foton ortuner XLE,1280660.1,26328.0,1
oton Sportage GL,957569.76,20545.0,1
Honda CX-5Nego,264591.48,181697.0,1
Hond Innova VGT,1960947.05,112236.0,1
Geely Accen XLE RUSH,880861.44,218386.0,1
itsubishi Almera GXL,1337358.84,84970.0,1
Suzki Innova VGT,1080722.62,141141.0,1
Toyoa Tucson LE,755041.17,235119.0,1
Kia Civic Prowned,220274.84,134059.0,1
Suzuki MU-X GLX URENT,970449.21,14070.0,1
Toota Wigo GLX,1909498.61,123841.0,1
Mitsubish Fortuner GLX Negotiable,1307734.22,157253.0,1
Ford Civc GLX,658337.0,108654.0,1
Mazda Ranger LE ego,1984084.34,187118.0,1
Ford EcoSport Preowed,212436.63,111315.0,1
Nissan Montero SportMT,1025361.59,24074.0,1
Ford Fortuer GL,624601.43,41069.0,1
Hond Picanto GXL,499752.21,118237.0,1
Mitsubihi Almera AT,657128.09,151730.0,1
Isuzu Xpander LE Preoned,1126416.34,104377.0,1
Geely Vio VGT Certified,1568549.62,67430.0,1
itsubishi Mirage GLX,544535.5,86985.0,1
Kia Innova G,1700721.38,240755.0,1
Hundai Mirage GXL,1122504.81,194597.0,1
Ford Civic Preownd,1086448.82,96172.0,1
issan MU-X XLE NEGO,354431.9,107654.0,1
Toota City XLE,972167.37,57410.0,1
Ford ErtigaGLX,418747.9,156099.0,1
Ford Montro Sport GLX,1007848.47,149543.0,1
Hyundai Rangr LE,1700199.98,212409.0,1
Toyota R-V GL,1300157.67,234202.0,1
HyundaiMontero Sport VGT Preowned,280783.95,206697.0,1
Ford SportageSport,288060.13,152155.0,1
Mada MU-X AT,1268744.27,8814.0,1
Mazda HR-V ATNego,1078225.09,242573.0,1
issan Xpander XLE,792287.39,217643.0,1
Geely Navara LX,1060406.84,228897.0,1
Isuzu Montero Sport URGNT,1055050.71,83291.0,1
Foton Tuson GLX,1296518.21,203359.0,1
Isuzu Vis XLE,863111.57,94888.0,1
Toyota irage LE,267948.78,210673.0,1
Honda AccentMT Negotiable,205978.63,44465.0,1
onda Mirage MT,769500.35,196419.0,1
Ford Fortuner MT RGENT,261543.38,118888.0,1
Fod D-Max MT,1284868.02,165383.0,1
Honda Xpnder GXL,648733.77,117282.0,1
Hyundai HR-V Ngotiable,1029221.19,15841.0,1
Nissan Picanto T,626355.22,25652.0,1
Kia Sportage T,1912727.97,208414.0,1
Honda Ciy Sport,1033302.53,190638.0,1
M City GLX,1577183.73,144801.0,1
Foton C-5 MT,684404.4,70316.0,1
Toyota HR-V GT,1163419.08,27814.0,1
Mitsubshi CX-5 LE,1153073.19,204692.0,1
Kia RangerVGT,1962518.04,102808.0,1
issan HR-V LE,235924.89,203865.0,1
Suzuki CR-V Certiied,1740542.94,116288.0,1
Nissn Fortuner XLE,1497122.87,216039.0,1
Honda Ciic GL URGENT,1869755.55,243645.0,1
Mitsubishi D-Ma XLE URGENT,1904411.08,53422.0,1
Suzuki Accent GL Preowne,1554778.13,238441.0,1
Ford CX-5 URGET,1111943.36,87923.0,1
MG Navar VGT,1609478.25,140181.0,1
Chevrolet Tucon AT,1228289.23,134798.0,1
Mazda D-Max M,617648.11,192778.0,1
Chevrolet Picant GLX,1475774.68,170246.0,1
Geely Xpander E,240371.87,50122.0,1
Suzki Accent GL,1211446.95,92960.0,1
Geely Civic XL,1858598.21,48821.0,1
Geely City XL URGENT,728329.13,48791.0,1
MG Fortuner T,868289.59,230070.0,1
Mitsubishi Ertga,522948.07,77727.0,1
Cevrolet Picanto XLE,348062.16,232808.0,1
Honda ucson Sport,837095.32,192995.0,1
Kia EcSport AT,998468.84,28011.0,1
Ford Ertiga Certfied,1907153.11,117997.0,1
Foton CR-VLE URGENT,397065.59,1667.0,1
Hyundai BR-V A,1749354.71,130704.0,1
Mazda BR-VURGENT,1822706.03,247579.0,1
Toyota Navara Spor NEGO,913037.76,113060.0,1
Hundai Sportage VGT,916026.44,144609.0,1
Foton Rangr LE,1701653.28,89491.0,1
Suzuki Cty GLX Certified,1444513.86,146762.0,1
IsuzuMU-X VGT,1590753.77,70101.0,1
Suzki Ranger VGT,1779712.07,109486.0,1
Foton Navaa AT,733288.42,111370.0,1
Cevrolet Sportage GLX,654251.0,12180.0,1
Hyundai Cty LE URGENT,1700953.27,233402.0,1
Isuzu Accent VGT Neg,1298580.34,46057.0,1
Kia CR-V GXL URGEN,1981229.35,156135.0,1
Geely City URENT,1127323.03,24310.0,1
Chevrole Ranger VGT,1703275.38,186996.0,1
Mitubishi Picanto,1904350.86,148270.0,1
Foton Ertiga VGT NGO,457412.12,217278.0,1
Hyundai BR-V Sport URGEN,712934.35,141561.0,1
Chevrolet Ertia VGT,1689134.19,100241.0,1
Toyota pander MT,1823045.45,30474.0,1
Chevroet Ertiga AT,397419.44,17443.0,1
Ford CityVGT,1442585.39,183041.0,1
Isuzu EcoSport GLXRUSH,962662.61,81079.0,1
FordCX-5 VGT,1176977.03,151708.0,1
Honda CX-5 RSH,1616855.57,170236.0,1
Ford D-Max Preowne,625672.46,122643.0,1
Isuzu City Sport Certifid,399201.28,98163.0,1
Chevrolet Foruner AT,453688.82,62925.0,1
Mitsubihi HR-V GL,964839.25,16984.0,1
Nissa HR-V GL,1833982.21,82150.0,1
MG igo MT,332083.38,161279.0,1
HyundaiMirage LE,1819532.58,152233.0,1
NissanAlmera GLX NEGO,1180191.57,181700.0,1
itsubishi MU-X MT,316862.27,135569.0,1
MG Wigo MT URGNT,1374960.91,197164.0,1
Hyundai ios Sport Preowned,1406304.1,155249.0,1
Suzuki Ranger LE NGO,1981387.76,210577.0,1
Mitsubishi Sportge XLE,1982392.68,190541.0,1
Mitsubisi BR-V MT,1352608.63,142473.0,1
Isuzu Monteo Sport,381810.88,89526.0,1
Ford Accent VG,161815.74,179416.0,1
Mitsubishi Civic A,1209537.82,35951.0,1
Hnda Almera VGT,1425107.7,161285.0,1
Suzuki SportageCertified,1860219.23,179813.0,1
Geely HR-V Certfied,606777.49,66974.0,1
Ka BR-V LE,327854.89,88053.0,1
Honda Wig GXL,1780705.5,223070.0,1
Hyundai EcoSport port,1792060.68,176805.0,1
FordEcoSport AT,1578242.98,176777.0,1
MGMirage GLX,1248836.6,141153.0,1
Kia ios VGT,1741694.67,247018.0,1
Mitsubishi Ertiga Negotiabl,741574.13,48268.0,1
Isuzu BR- LE,1453640.07,194218.0,1
Isuzu Xpaner MT,819493.86,89915.0,1
Suzui Navara Sport Nego,480190.52,226347.0,1
Honda Eriga AT,654602.47,237489.0,1
Isuzu BR-V RSH,1172842.83,180997.0,1
HondaBR-V GXL,900662.79,77798.0,1
Ki Ranger VGT,1332401.8,152089.0,1
Honda Raner GLX,1736279.53,98929.0,1
Hona EcoSport Sport RUSH,684820.66,21484.0,1
Mitsubishi R-V GLX Certified,1042399.1,208676.0,1
Kia Xpander port Negotiable,221560.88,101731.0,1
Toota Navara GLX,1904725.33,133289.0,1
Mitsubishi Rangr Sport URGENT,758528.24,102428.0,1
Ki Mirage,430680.1,192445.0,1
MGVios AT,1599584.15,170688.0,1
Nissan Motero Sport VGT,1092452.54,99696.0,1
Frd Ranger Sport,1025210.77,125800.0,1
Honda NavaraAT,304797.85,181843.0,1
Mazda Navara Certifie,1292311.47,222362.0,1
Fton Montero Sport GXL Certified,776273.54,16139.0,1
Ford portage XLE,1657754.27,200635.0,1
Fton Picanto GXL,1487213.74,11783.0,1
Chvrolet Wigo GLX,1949236.0,120827.0,1
MG Picanto Sort,349220.21,163949.0,1
Mitsubishi Ranger Certiied,1175211.23,59571.0,1
Toyota FortunerSport,905259.28,222344.0,1
Mazda HR- MT,1386671.81,4271.0,1
Honda CX- AT,982235.83,22956.0,1
Hyundai Civic GXL EGO,1678891.11,140601.0,1
Mitsubishi MirageAT,1857890.75,205387.0,1
Honda C-5 XLE,861223.06,37849.0,1
Cherolet D-Max AT,601991.57,69820.0,1
Isuzu ortuner Sport,1737746.11,150661.0,1
Ford Tucson AT Preowne,1791078.6,135241.0,1
Foton Frtuner GXL,1471386.67,148266.0,1
MG CX-5 Sport URGNT,544038.81,240752.0,1
Foton Accnt GLX,510874.26,134023.0,1
Geey CR-V Sport,1964758.54,18176.0,1
MG HR-V GL Negtiable,1876597.44,91748.0,1
Hona MU-X VGT,302404.02,87151.0,1
Honda ontero Sport GLX,856510.51,193094.0,1
Suzuki Accent URENT,420922.63,115036.0,1
MG B-V VGT,1518293.69,115762.0,1
Fod CX-5 GXL,857074.82,82066.0,1
M D-Max LE,1240644.74,18844.0,1
Mitsubishi D-Max Negotiabe,157325.12,151628.0,1
Isuzu InnovaLE,1682872.04,65393.0,1
Toyota Almra XLE,1696516.33,118938.0,1
Mada Sportage XLE,1756061.86,89527.0,1
Mitsubishi Xpander T RUSH,1475376.72,28309.0,1
MG Spotage GXL Nego,1978057.77,170698.0,1
Toyota EoSport AT,1868973.94,33203.0,1
Mazda EcoSport port Preowned,283526.44,87276.0,1
ia Montero Sport Sport,492822.35,129249.0,1
Foton BR- GL,747639.58,90242.0,1
Hyudai CR-V GL,1959458.47,34006.0,1
MGPicanto,1165346.71,145132.0,1
Foton BR- XLE,691147.02,205205.0,1
HondaRanger Sport,662168.8,200139.0,1
Honda Mirage T,1722552.27,25740.0,1
MG Wigo GLCertified,662695.39,225131.0,1
Chevrolet Almera Spot Preowned,1598676.17,162414.0,1
Chevrolet Tuson GLX Nego,1256634.75,131398.0,1
Ka Navara GLX,913966.08,14676.0,1
HondaBR-V MT,1787929.54,161885.0,1
Isuzu MU-X URGET,1700910.85,10411.0,1
Kia Tucsn XLE Preowned,1637138.53,81846.0,1
Toyota Tcson GLX URGENT,1450916.21,128710.0,1
MG SportageXLE,1122582.36,203708.0,1
Mitsubishi Sporage LE,469875.21,82993.0,1
Isuzu Vios Neotiable,1638343.99,184588.0,1
Nissan EcoSport ego,1530635.04,246700.0,1
Kia Amera MT,739592.09,28406.0,1
Mazda Innova GX,1639849.92,58271.0,1
yundai MU-X GL,752642.44,178111.0,1
Toyota EcoSport Preownd,1697134.8,92329.0,1
Isuzu EoSport LE,656043.41,15186.0,1
Ford EcoSport Sport EGO,1444959.73,104483.0,1
Kia Ranger RUS,1831183.2,92196.0,1
Ford Accen Sport,1430791.72,108405.0,1
Nissan Navara Certifed,1347688.91,233408.0,1
Honda Sportge VGT,1281522.3,2945.0,1
Chvrolet Civic Sport,1735678.56,83783.0,1
Isuzu Tucson Prowned,1946561.51,225578.0,1
